@relation 'activity_recognition_PAMS01-weka.filters.unsupervised.attribute.Remove-R1-67,80-89,98-127'

@attribute CentroidAccX numeric
@attribute CentroidAccY numeric
@attribute CentroidAccZ numeric
@attribute CentroidGyroX numeric
@attribute CentroidGyroY numeric
@attribute CentroidGyroZ numeric
@attribute stdx numeric
@attribute stdy numeric
@attribute stdz numeric
@attribute Realstddev numeric
@attribute RADII numeric
@attribute Density numeric
@attribute MeanMagnitude numeric
@attribute AbsoluteDiffrence numeric
@attribute maxaccx numeric
@attribute maxaccy numeric
@attribute maxaccz numeric
@attribute maxgyrox numeric
@attribute maxgyroy numeric
@attribute maxgyroz numeric
@attribute class {Sitting,Standing,Running,Walking,cycling,DownStairs,UpStairs}

@data
-2.123657,-8.751046,2.933734,-0.134862,-0.023009,-0.056354,14.380021,13.295578,53.211738,2.84407,6.643417,0.008146,9.82949,7.377832,1.44251,-6.25365,6.05613,1.44237,1.22825,0.44635,DownStairs
-2.501583,-8.926183,3.994845,0.091399,0.024287,-0.000532,61.652816,66.312532,67.555873,4.421778,6.567649,0.008431,10.567582,26.639072,0.66798,-4.47835,8.17261,1.17179,1.70016,0.555,DownStairs
-2.962704,-8.767328,5.657977,-0.054435,0.106421,0.173107,80.940087,59.15103,164.390346,5.517984,10.074237,0.002336,11.456641,34.217472,0.26576,-4.24492,14.98172,1.69164,2.41069,0.5859,DownStairs
-3.776376,-10.135136,2.779667,0.224343,0.41002,-0.326184,64.577084,109.090236,39.022896,4.611835,8.498159,0.003892,11.576778,29.3278,-0.80086,-6.37576,6.4811,2.33612,1.51481,0.56246,DownStairs
-3.606147,-9.315838,2.549826,0.061252,0.212733,0.020985,18.708739,13.564839,37.457515,2.640665,3.800294,0.043519,10.558543,10.312081,-1.39702,-7.40766,5.64194,2.10283,1.58085,0.88737,DownStairs
-2.291372,-8.68784,4.092887,0.321497,0.588773,-0.354305,27.005752,34.471716,50.541194,3.346919,6.285012,0.009621,10.128764,19.838275,-0.12091,-6.44399,8.34379,1.58937,2.2818,-0.01172,DownStairs
-2.887527,-8.75775,4.425444,0.160641,-0.011398,0.103865,27.187519,45.347811,53.534769,3.550635,5.222904,0.016765,10.473501,22.165369,0.1664,-5.19901,9.58519,1.64264,1.52759,0.82238,DownStairs
-2.401264,-9.690411,4.345358,-0.137951,0.117178,-0.144982,48.182818,57.280015,50.380166,3.947696,5.884448,0.011722,11.233672,22.585605,0.84396,-6.06092,8.58321,1.51268,1.08231,0.85967,DownStairs
-3.741898,-6.766732,4.993826,0.655457,0.218699,0.17758,46.92332,110.156678,59.985311,4.659027,8.571182,0.003793,9.796308,23.179153,-1.96684,0.662,9.2081,2.55024,1.66501,1.46687,DownStairs
-2.320579,-6.388927,4.062124,0.410021,-0.113132,0.039094,58.007466,289.851292,45.078576,6.268471,11.41942,0.001604,9.829701,17.150596,0.96367,4.27245,8.03614,2.44159,1.89191,0.34408,DownStairs
-2.963304,-8.64151,3.580769,0.001066,-0.143385,-0.039202,7.034557,47.942892,37.979988,3.048892,6.161403,0.010212,10.041692,15.557017,-1.4054,-4.98832,6.99945,0.98217,1.42958,0.51878,DownStairs
-2.57724,-8.903079,3.482606,0.022903,0.142533,-0.101414,37.326088,38.128003,56.913181,3.638231,6.117653,0.010432,10.284621,19.44498,0.07901,-5.31872,7.33703,0.90547,2.0517,0.83623,DownStairs
-1.478181,-9.083123,4.334583,0.261843,0.246501,-0.038134,49.942055,80.435307,41.125782,4.141294,6.956179,0.007096,10.492335,26.393993,0.50398,-5.01825,7.6375,1.58405,1.01626,0.56885,DownStairs
-0.930269,-7.665755,5.007831,-0.214439,-0.021306,0.093636,24.588626,38.22796,36.812218,3.156403,5.548874,0.01398,9.591049,12.642136,1.68312,-3.81277,8.08881,1.04822,1.67353,0.56992,DownStairs
-2.541085,-8.670841,3.998198,0.059869,0.057418,-0.022796,85.469414,34.136122,23.597129,3.784213,6.490585,0.008735,10.262787,19.964323,1.50835,-5.60483,6.93481,1.41574,1.20908,0.52944,DownStairs
-1.733284,-8.71729,3.815399,0.196647,-0.146261,-0.113131,85.576877,103.880551,103.609514,5.413566,10.286521,0.002194,10.257758,31.91856,2.81917,-4.72975,11.66335,1.66075,1.86315,0.63916,DownStairs
-1.962286,-8.167818,4.364509,0.235848,-0.132093,0.033236,22.321761,12.923276,24.62591,2.446854,3.227756,0.071028,9.769801,2.526064,0.24541,-6.51343,6.57208,0.94595,1.22292,0.27484,DownStairs
-0.345843,-7.942048,4.485057,0.003194,-0.036645,0.074354,19.115411,43.069956,138.114022,4.475482,8.168672,0.004382,9.77153,20.412458,1.20907,-4.32513,12.3864,1.33584,1.80136,0.7883,DownStairs
-2.008615,-8.938872,3.913682,-0.204212,0.147433,-0.058164,46.831637,40.221043,26.23459,3.365817,5.359889,0.015512,10.259422,18.399596,0.6213,-5.61081,6.28717,1.42958,2.06129,0.74142,DownStairs
-1.539951,-8.596741,2.56407,-0.094807,-0.315851,0.174704,39.491477,38.926148,50.799151,3.594674,6.177158,0.010134,9.550314,16.358816,1.23421,-5.60243,5.79517,1.16753,0.99602,0.67218,DownStairs
-2.501821,-8.909542,3.410062,0.117817,-0.076593,-0.018001,57.2419,45.37528,49.182269,3.896145,6.014235,0.01098,10.270824,23.294441,0.29568,-5.84065,7.03416,0.85647,1.37313,0.86926,DownStairs
-2.212961,-8.831372,2.818215,0,0.455507,-0.073396,32.270404,12.944968,31.903106,2.777021,3.909267,0.03998,9.837661,10.99483,1.17076,-7.33344,6.10282,0.81812,1.65755,0.34302,DownStairs
-1.141196,-6.973231,3.98024,0.054648,0.150735,-0.079575,27.741168,255.121121,118.651489,6.336511,10.889166,0.00185,9.964845,20.562848,2.11887,2.12126,10.2819,1.41893,1.26021,1.30069,DownStairs
-2.611354,-7.760684,4.292327,0.230415,-0.198885,0.216142,32.178957,34.798187,9.400964,2.763659,3.513174,0.055085,9.442531,18.15449,0.164,-4.43286,6.00825,1.29962,0.87778,1.24316,DownStairs
-1.915481,-9.291537,4.34787,-0.29934,0.151055,-0.295931,21.747601,52.500385,43.388077,3.429811,5.508976,0.014286,10.622508,22.061033,0.36631,-5.12958,8.05529,1.07059,1.33052,0.0735,DownStairs
-1.821988,-7.170993,5.278138,-0.067858,-0.021838,0.020242,4.50672,38.134376,48.255575,3.014907,4.318428,0.029659,9.525096,8.118986,-0.67636,-4.50948,9.32781,1.63944,0.50174,0.47298,DownStairs
-1.217093,-8.512703,3.9308,0.132093,0.060187,-0.055076,27.76019,53.907143,22.643891,3.229725,4.851276,0.02092,9.737202,17.436969,1.51433,-4.7082,7.35858,1.88126,2.07514,0.70734,DownStairs
-2.342605,-8.662462,2.639248,-0.083411,0.467331,-0.012464,71.117057,57.49173,143.742732,5.218731,8.392027,0.004041,10.186283,28.31695,0.89184,-3.99473,10.13825,1.42532,1.7481,0.92039,DownStairs
-2.003947,-8.332899,2.947503,-0.093531,-0.229351,0.18983,40.879429,29.302734,29.417088,3.155935,4.438284,0.02732,9.388917,15.208574,1.1983,-4.543,5.26605,0.8586,0.77658,0.94595,DownStairs
-2.875796,-9.618823,2.829829,0.033342,0.525601,-0.050919,60.299895,61.865109,76.48026,4.456964,7.648347,0.005339,10.919036,26.754535,-0.18794,-5.92325,9.65103,1.20588,2.383,1.19416,DownStairs
-1.646492,-9.069596,2.397075,0.203147,0.167034,0.182053,14.62958,19.340186,30.630969,2.541667,5.074438,0.01828,9.703308,13.120844,-0.27892,-6.85101,6.75883,1.78751,1.20162,1.18564,DownStairs
-2.77093,-7.406343,5.72298,0.360165,0.192813,-0.017578,71.845444,39.779852,54.48539,4.075668,6.091603,0.010567,10.199536,22.098748,0.90022,-4.24013,9.39006,1.56274,1.75662,0.68816,DownStairs
-1.550485,-8.771877,5.130176,-0.117393,-0.034408,-0.047405,48.437066,38.921174,32.05951,3.455687,5.514405,0.014244,10.623518,16.438792,2.86107,-5.57131,8.90643,1.27938,0.8341,1.04715,DownStairs
-2.171661,-7.494329,5.814439,-0.691038,0.300084,-0.087991,8.285164,11.192522,100.072089,3.457597,6.85525,0.007414,10.144797,12.776114,-0.1257,-5.81791,12.61146,0.40906,1.79817,0.31425,DownStairs
0.573651,8.166142,-0.09481,0.033963,-0.036623,-0.009477,0.089231,40.32682,202.84659,4.932166,9.898164,0.002463,9.556575,1.152654,0.70868,9.24162,8.91601,0.26084,0.01065,0.00426,Sitting
0.464476,4.160166,8.99262,0.006494,-0.002127,0.00394,0.08846,0.04718,0.144725,0.167441,0.250212,152.478183,9.919833,1.074195,0.61292,4.26168,9.17458,0.03087,0.02662,0.02768,Sitting
0.21931,4.821923,8.683292,0.042587,0.023956,0.007772,0.281829,0.409827,0.285797,0.312643,0.726268,6.235064,9.939041,0.970879,0.50757,5.04698,9.09797,0.09369,0.06814,0.05004,Sitting
0.306457,4.629429,8.803958,-0.047803,-0.037902,-0.001385,0.361909,0.458614,0.958061,0.421733,0.595229,11.326117,9.957509,1.919925,0.56503,4.97036,9.37569,0.02342,0.02768,0.07665,Sitting
0.401269,4.587291,8.73213,-0.004472,-0.006069,-0.00032,0.195256,0.054481,0.483854,0.270849,0.583687,12.011347,9.874053,1.265319,0.58419,4.69264,9.05008,0.02555,0.03939,0.01597,Sitting
0.454897,4.580586,8.810663,0.000212,-0.003941,0.001596,0.059658,0.016335,0.048611,0.111626,0.161546,566.559131,9.941058,0.513808,0.55545,4.66391,8.94474,0.02236,0.00532,0.01171,Sitting
0.452024,4.573882,8.769482,0.004045,0.001597,0.001703,0.056091,0.009208,0.104383,0.130262,0.220451,222.945347,9.901364,0.761897,0.56503,4.6256,8.94474,0.01597,0.00532,0.00958,Sitting
-5.813122,-7.499596,2.891237,0.003087,0.000748,0.00064,0.060347,0.01274,0.064468,0.117284,0.193114,331.6608,9.920092,0.256044,-5.65032,-7.44118,2.97839,0.03087,0.01491,0.0181,Standing
-5.791094,-7.478529,2.848143,0.000107,0.001809,0.007878,0.080349,0.013473,0.155223,0.157811,0.34536,57.984913,9.879247,0.406861,-5.66947,-7.41245,3.03585,0.02449,0.02449,0.03087,Standing
-5.920382,-7.437351,2.901773,0.0066,0.003515,0.001491,0.110574,0.009942,0.048974,0.130188,0.290635,97.294121,9.939782,0.460116,-5.77481,-7.38372,3.01669,0.04046,0.01278,0.02236,Standing
-5.959647,-5.634035,4.793191,0.193873,-0.611217,0.598654,71.736598,64.53871,71.67961,4.560207,9.104686,0.003165,10.444364,10.342559,-0.51715,-0.51715,9.99819,0.9848,0.0362,3.00019,Standing
-0.211647,4.293284,8.977299,-0.076762,0.206329,0.365601,3.868099,3.584236,8.581642,1.266253,1.990972,0.302647,9.996101,6.873299,0.249,5.04698,10.50576,0.6867,0.39179,0.78358,Walking
0.235591,4.711789,8.661262,-0.065049,0.12978,0.28735,7.593662,6.718907,6.307124,1.435956,2.108242,0.254901,9.922247,7.01773,1.66636,5.93762,10.23761,0.23529,0.39711,0.56214,Walking
0.51619,4.133351,8.776186,0.079422,0.110511,0.208566,4.208157,4.775461,9.286922,1.351686,2.287562,0.199533,9.776337,6.429163,1.64721,5.49709,10.62068,0.65902,0.26723,0.54936,Walking
0.174297,4.158251,8.853758,0.002555,0.020974,-0.093156,4.78346,6.655375,14.611746,1.614019,2.352634,0.18343,9.858474,9.687817,1.05345,5.60243,10.97502,0.69096,0.40457,0.35559,Walking
0.46639,3.258986,9.167876,-0.082083,-0.068775,-0.028957,12.738139,4.42858,50.870185,2.608388,5.325466,0.015815,9.911048,15.55059,3.19865,4.31914,12.8425,0.19377,0.38115,0.39605,Walking
0.592805,2.148078,10.005848,0.189828,-0.510927,-1.284288,4.603434,6.75833,27.165347,1.962832,2.674467,0.124859,10.309582,14.91239,1.91536,3.4285,12.4307,1.00716,0.01278,-0.25232,Walking
0.214519,3.149812,8.948568,-0.029278,-0.059408,-0.292245,4.575349,7.541837,23.439338,1.885644,3.214411,0.071916,9.533496,13.492103,1.56102,5.12359,11.47301,0.25019,0.28639,0.11818,Walking
-0.137907,2.472732,9.703221,0.22773,-0.116685,-0.302572,5.474531,10.464696,21.896102,1.945131,3.902785,0.04018,10.093254,12.919742,0.64165,4.0893,12.75631,0.84746,0.30236,0.50997,Walking
0.139822,2.469858,10.256761,-0.075909,-0.176199,-0.211758,1.480324,10.495798,38.771879,2.252732,4.848719,0.020953,10.633925,14.638117,0.82361,4.07972,14.79617,0.58449,0.13415,0.48229,Walking
0.055545,2.27545,10.320925,-0.067498,-0.55362,-1.374466,14.613333,7.6381,11.426222,1.835147,2.871287,0.100903,10.681675,8.225106,2.13563,3.69665,12.29662,0.35879,0.04578,-0.30449,Walking
-0.343808,5.687665,7.498639,-0.085066,0.025977,0.007345,19.28044,20.726783,41.17335,2.84922,3.733448,0.045899,9.533625,21.762757,1.80044,8.32224,10.71645,0.17993,0.44289,0.33217,UpStairs
0.427124,4.711787,8.583692,-0.10934,0.171516,0.37678,14.264874,21.459517,51.964245,2.961227,5.400416,0.015165,9.996032,16.655532,2.77727,6.6463,13.44584,0.61004,0.40137,1.13172,UpStairs
0.178129,4.413951,9.029013,0.078039,0.543398,0.912618,5.107134,7.007855,47.452357,2.440642,4.904247,0.02025,10.13907,16.103745,1.62806,5.8227,13.71399,0.78997,0.84214,1.5693,UpStairs
-0.22314,5.603389,8.113469,0.005642,0.041414,0.16928,24.481156,17.881054,27.983716,2.652281,4.613893,0.024318,10.068045,15.039622,1.78129,8.05409,11.26232,0.28,0.49613,1.04016,DownStairs
-0.158017,5.651275,7.887457,0.072716,0.170238,0.048655,9.419053,11.938636,19.842107,2.029773,4.221671,0.031745,9.864147,8.23955,1.51314,7.33583,9.414,1.84398,2.53174,1.09766,DownStairs
-2.346317,7.553227,4.310521,0.224322,-0.840967,-0.377313,51.509255,7.843687,52.800376,3.34893,5.450596,0.01475,9.462434,13.138058,2.95923,9.21289,7.93917,3.16521,1.14344,0.44396,DownStairs
-2.028212,4.960785,6.92499,0.239225,-0.896754,-0.656888,34.630296,9.741069,4.150906,2.202777,3.667143,0.048434,8.941519,10.932004,1.02627,6.28239,7.48906,0.50464,-0.27149,-0.18738,DownStairs
-0.756567,4.667736,5.539224,-0.51614,-1.045278,-0.194406,0.727476,10.402188,4.570556,1.253005,2.448772,0.162662,7.304484,9.563006,-0.249,6.76123,6.70376,-0.23422,-0.47803,-0.18738,DownStairs
-1.827254,7.342537,8.501332,-0.268502,-0.383702,-0.111786,18.979699,11.161204,15.494553,2.136246,3.037466,0.085231,11.556031,6.752452,0.02873,9.08839,10.3238,-0.23422,-0.00639,0.33111,DownStairs
-2.363556,5.865794,8.339483,-0.420536,-0.046208,0.286606,46.854747,36.061744,192.096595,5.244169,7.133512,0.00658,10.693614,42.432682,-0.01915,8.69574,13.97256,-0.40563,-0.00639,0.33111,DownStairs
-0.376368,4.776912,4.648583,-0.370288,-0.104764,0.090918,1.691434,23.251255,40.241382,2.553117,4.245182,0.031221,6.709332,22.534297,0.3735,7.23049,8.0924,0.0692,0.2981,0.10859,DownStairs
-1.483447,7.759128,11.429919,0.06622,0.198662,-0.01682,23.484165,6.313802,14.835525,2.112664,2.929802,0.094977,13.993565,11.494738,1.43652,9.05008,13.10107,0.0692,0.2981,0.02023,DownStairs
0.005346,4.22816,6.468177,0.011288,-0.097522,-0.161188,4.806029,3.28163,7.238375,1.237984,2.540931,0.145597,7.766169,6.711262,1.15478,5.62159,8.25521,0.0543,0.30875,-0.14586,DownStairs
-0.884897,5.59094,7.475655,-0.162676,0.224004,-0.071334,3.535832,1.374944,21.045429,1.611093,3.448806,0.058227,9.436446,9.487896,0.2873,6.01423,10.71645,-0.16076,0.30875,0.22677,DownStairs
-1.911531,6.862739,9.789412,-0.148196,-0.089216,0.120944,16.284666,9.118544,22.484267,2.188321,3.314013,0.065625,12.211111,12.067688,-0.02873,8.00621,12.17212,-0.05962,0.01384,0.22677,DownStairs
-1.15209,4.923436,5.515283,-0.027042,0.032578,-0.26531,2.491727,8.91628,11.147,1.501832,2.336161,0.187337,7.531627,10.301084,-0.26815,6.67503,7.00065,0.10327,0.10753,-0.11711,DownStairs
-0.734541,6.995857,8.271488,0.14245,0.036412,-0.041734,1.519909,0.714692,3.10915,0.73101,1.120869,1.696165,10.876232,3.287304,-0.03831,7.53695,9.31823,0.29917,0.10753,0.25977,DownStairs
-0.750823,6.929777,9.732909,0.150544,-0.199086,0.26041,9.80365,10.57056,22.477017,2.070054,3.263685,0.068708,12.004148,16.54571,0.17238,8.30309,11.59751,0.29917,-0.00319,0.26297,DownStairs
-0.15706,4.428315,5.802586,-0.354316,-0.006598,0.24125,0.341588,1.558451,2.771893,0.683515,1.183173,1.442075,7.306386,5.388675,0.13408,4.99909,6.46434,0.00426,-0.00319,0.26297,DownStairs
-0.609085,6.654922,7.545567,-0.02619,-0.061112,0.244866,19.180032,8.135053,4.890173,1.794582,3.135046,0.077518,10.171724,9.514382,2.09732,8.40844,8.88728,0.00426,-0.02023,0.60685,DownStairs
0.174299,6.664501,8.533892,-0.007242,-0.190998,0.45865,7.640034,6.699168,26.960138,2.032224,3.216757,0.071759,10.976772,8.204521,1.35991,7.8051,11.63582,0.55575,-0.05643,0.60685,DownStairs
-0.523851,4.807557,7.359776,0.46717,-0.053236,-0.14075,8.90557,24.320817,88.160223,3.484058,4.86783,0.020707,8.880046,30.082405,1.86748,7.67102,11.61667,0.55575,-0.04046,-0.13415,DownStairs
-0.783383,5.921339,7.350199,0.034706,-0.113282,-0.185462,4.081106,14.200457,25.044898,2.081501,3.511628,0.055158,9.491995,18.129726,0.14365,7.24964,9.23204,0.11285,-0.04046,-0.16715,DownStairs
-0.81403,5.861006,7.597283,-0.046844,-0.315989,-0.363578,5.833453,6.765807,28.189255,2.019617,3.941107,0.039019,9.703724,12.320599,0.36392,6.96234,11.31979,0.86982,0.34708,-0.08943,DownStairs
-1.002691,4.925351,8.590396,0.211439,-0.80988,-0.982993,7.281845,32.158992,44.843608,2.903178,4.664238,0.023539,10.085864,20.02585,0.14365,7.4316,13.21599,1.22328,-0.41096,-0.58343,DownStairs
0.113966,3.958093,8.700528,-0.175348,-0.050571,-0.167151,10.395304,8.92736,40.856402,2.453142,3.703564,0.047019,9.682837,17.224008,1.78129,5.60243,12.32535,0.54723,0.74738,0.41202,DownStairs
-0.005746,3.126828,9.883266,-0.135316,0.015545,-0.082191,4.939807,5.026406,75.693302,2.926765,4.838968,0.02108,10.440162,22.903503,1.1971,4.49152,14.04918,0.64944,0.56214,0.65157,DownStairs
0.115879,5.013459,8.301176,-0.08847,-0.065794,0.033324,4.686727,11.636674,31.085908,2.177368,3.448888,0.058223,9.769377,16.414918,0.86191,6.7708,11.45386,0.49613,0.29917,0.32578,DownStairs
0.66026,6.600215,5.639064,0.575191,0.128434,0.202013,18.176595,42.754418,76.285587,3.704276,6.872159,0.00736,9.370258,8.920268,2.44448,10.9421,7.83443,2.55861,0.63774,0.50366,UpStairs
1.436042,9.015487,1.20596,0.089798,0.018602,-0.155983,34.703988,223.913997,140.469518,6.317337,9.213664,0.003054,10.531311,27.985559,3.93547,15.96573,8.72627,2.75897,0.87629,0.23915,UpStairs
2.1889,7.146991,3.631765,-0.812145,-0.136803,-0.314994,34.029003,356.009,220.601978,7.814346,11.874633,0.001427,10.085559,41.168384,4.50948,18.60175,11.06181,2.73454,1.78464,0.37629,UpStairs
1.99832,9.530601,3.734595,0.278189,-0.407813,-0.276508,144.523367,203.379298,93.342012,6.642625,12.142097,0.001334,11.647746,30.50232,9.19613,16.78575,10.29088,2.58579,1.1805,0.40592,UpStairs
2.157893,8.126338,2.083795,0.077212,-0.002839,-0.274827,27.174077,170.902356,133.116752,5.754939,9.287872,0.002981,9.847611,28.969281,3.94145,14.13118,9.97305,2.61267,2.52257,0.74923,UpStairs
2.079185,7.068402,2.640683,-0.385945,0.15974,0.052228,77.589331,260.63247,134.314515,6.874128,10.37492,0.002139,9.358737,38.129385,8.17261,14.17966,9.26017,2.8057,1.24647,0.85246,UpStairs
2.200032,8.766968,1.868796,0.511172,-0.129289,0.34184,42.343662,246.230134,59.161193,5.896906,9.812639,0.002528,10.257477,28.153811,5.69341,17.96789,6.87675,3.21101,1.83321,2.22508,UpStairs
2.628594,8.502469,2.074098,-0.469634,0.233413,0.118446,44.059405,265.976215,103.929082,6.434009,9.676881,0.002636,10.118482,41.570362,5.70059,15.01883,10.0323,2.84327,2.34175,1.23089,UpStairs
0.97887,6.168004,4.366366,0.166002,0.09554,-0.268537,23.810687,132.525094,137.61533,5.421726,8.739899,0.003578,8.973276,20.540329,3.6356,11.32817,12.53664,4.43458,1.57023,0.52779,UpStairs
2.244086,8.959582,1.959175,0.25241,-0.645226,0.105618,39.373805,159.543311,75.397725,5.237507,8.443918,0.003967,10.21916,28.077577,5.74369,16.25543,7.80689,3.1206,0.81245,1.18813,UpStairs
1.954867,7.909364,3.081876,-0.734048,0.305097,0.106961,39.537574,278.689975,99.811858,6.465597,9.884018,0.002474,10.069137,36.420049,4.78541,16.19258,8.90763,2.97888,2.85854,1.64353,UpStairs
2.24187,9.764693,1.802235,0.81013,-0.223423,0.09383,18.420473,144.706866,40.274606,4.51001,9.550223,0.002742,10.563343,27.203059,5.33488,14.08449,6.06751,2.4346,1.84176,1.24281,UpStairs
1.819356,6.037697,4.419157,-0.609094,-0.276723,-0.162094,49.742381,141.683265,112.967132,5.51718,8.005822,0.004655,9.131995,19.959452,6.05494,10.36151,10.19451,2.8506,1.43889,0.51679,UpStairs
2.472371,8.967122,5.38851,0.21658,-0.434662,-0.035187,61.679835,165.588567,361.529515,7.673317,14.679069,0.000755,12.188939,42.619226,6.77559,14.5358,19.47743,2.86923,1.40621,0.39034,UpStairs
2.053746,8.746677,2.061826,0.393702,-0.216857,-0.144594,20.129942,91.562988,111.036567,4.719423,8.466118,0.003936,10.108551,17.615075,4.85245,13.41352,10.16219,3.16642,1.13926,0.83261,UpStairs
1.298496,6.568792,3.748303,-1.005363,-0.297277,-0.277028,14.555636,188.975238,168.834656,6.102176,9.313099,0.002957,8.944876,33.577859,3.21242,13.83609,12.23198,2.53387,1.99081,0.88056,UpStairs
1.547673,2.978925,8.860043,0.253356,0.174095,0.553717,56.804957,24.912753,4.335915,2.93349,7.68414,0.005264,9.763792,10.422814,7.91463,7.11736,10.0353,1.69301,1.80816,1.92361,UpStairs
0.986173,4.302979,7.643431,0.30079,-0.00513,0.038241,5.965906,55.869862,89.158276,3.885795,7.76048,0.005111,9.557752,10.121694,2.41635,9.90302,11.04326,1.9957,0.39279,0.13683,UpStairs
0.417727,7.29543,3.20434,0.492755,-0.209832,-0.138086,18.278316,171.36467,187.228936,6.13899,8.677843,0.003655,9.702937,20.310562,3.20224,12.97657,11.4772,2.70369,0.98899,0.21289,UpStairs
0.935296,8.623973,2.119108,0.081091,-0.13039,-0.060048,28.276675,249.449474,181.231488,6.774641,11.125878,0.001734,10.604132,28.303957,3.27946,15.82328,9.81144,2.9404,0.66768,1.03175,UpStairs
1.24229,8.62613,2.043572,-0.572473,-0.199692,-0.297554,13.695266,261.734441,136.350672,6.417012,9.475079,0.002808,10.101141,39.52789,2.89459,16.02679,9.21409,3.15145,1.40438,0.31276,UpStairs
1.159631,6.780559,5.279814,-0.333442,-0.076052,0.023822,39.611182,195.243736,390.433691,7.907519,15.623253,0.000626,10.455213,40.662526,3.85167,12.17332,19.60851,2.44743,1.52533,0.9951,UpStairs
0.518825,8.208461,3.615366,0.461296,-0.085767,0.11246,37.224412,273.062755,148.557976,6.773811,10.660926,0.001971,10.626391,32.332315,2.82935,17.13351,9.11832,3.05769,3.85181,0.86682,UpStairs
0.340757,6.863158,3.477816,-0.364687,-0.037566,0.252408,31.537978,169.636779,181.380768,6.185107,10.124134,0.002302,9.542792,18.523887,2.55761,14.33708,11.78905,3.07387,2.20278,1.16064,UpStairs
1.748786,3.502956,7.220973,-0.272722,0.333349,0.773814,38.540006,39.504821,81.17778,3.990271,6.606905,0.008282,8.781183,19.246468,5.58208,7.12335,11.1498,1.92209,2.66826,3.81424,UpStairs
-0.18543,0.167354,9.541673,-0.025259,-0.014691,-0.002964,0.001033,0.000581,0.001062,0.016358,0.027741,111883.8595,9.54495,0.092155,-0.17178,0.17897,9.55825,-0.02199,-0.01252,0.00031,Sitting
-0.186986,0.172383,9.531435,-0.024099,-0.014173,-0.00626,0.005222,0.001542,0.002052,0.029691,0.041981,32282.44923,9.534863,0.119626,-0.14844,0.19273,9.56124,-0.0226,-0.01191,-0.00305,Sitting
-0.188364,0.171605,9.529762,-0.024922,-0.015058,-0.004367,0.003717,0.000888,0.002907,0.027409,0.04396,28115.88447,9.533192,0.127797,-0.1664,0.18974,9.54808,-0.02199,-0.01344,0.00275,Sitting
-0.152271,0.164781,9.536465,-0.025413,-0.014232,-0.004276,0.003153,0.002582,0.002501,0.028698,0.055916,13662.19324,9.539134,0.136502,-0.11013,0.19393,9.55945,-0.02413,-0.0113,-0.00061,Sitting
-0.170767,0.161369,9.531855,-0.026478,-0.015028,-0.006016,0.008411,0.000646,0.001081,0.03184,0.051268,17724.80796,9.534797,0.090157,-0.1221,0.17418,9.54748,-0.02321,-0.01191,-0.00183,Sitting
-0.151372,0.157118,9.531017,-0.025872,-0.016187,-0.005958,0.002471,0.000852,0.001415,0.021767,0.034421,58569.70731,9.533531,0.098165,-0.11851,0.17358,9.55107,-0.02505,-0.01283,-0.00275,Sitting
-0.147245,0.155264,9.529041,-0.025443,-0.015119,-0.00336,0.00695,0.000689,0.001151,0.029649,0.046085,24403.97864,9.531483,0.093888,-0.10295,0.16999,9.54209,-0.02413,-0.01344,-0.00153,Sitting
