@relation 'activity_recognition_PAMS01-weka.filters.unsupervised.attribute.Remove-R1-2-weka.filters.unsupervised.attribute.Remove-R64-65-weka.filters.unsupervised.attribute.Remove-R61-62-weka.filters.unsupervised.attribute.Remove-R4-6,10-12,16-18,28-30,34-36,40-42,58-61,74-83,92-121-weka.filters.unsupervised.attribute.Remove-R34-36-weka.filters.unsupervised.attribute.Remove-R13-15-weka.filters.unsupervised.attribute.Remove-R25-27-weka.filters.unsupervised.attribute.Remove-R41-42,44'

@attribute accX0 numeric
@attribute accy0 numeric
@attribute accz0 numeric
@attribute accX1 numeric
@attribute accy1 numeric
@attribute accz1 numeric
@attribute accX2 numeric
@attribute accy2 numeric
@attribute accz2 numeric
@attribute accX3 numeric
@attribute accy3 numeric
@attribute accz3 numeric
@attribute accX4 numeric
@attribute accy4 numeric
@attribute accz4 numeric
@attribute accX5 numeric
@attribute accy5 numeric
@attribute accz5 numeric
@attribute accX6 numeric
@attribute accy6 numeric
@attribute accz6 numeric
@attribute accX7 numeric
@attribute accy7 numeric
@attribute accz7 numeric
@attribute accX8 numeric
@attribute accy8 numeric
@attribute accz8 numeric
@attribute accX9 numeric
@attribute accy9 numeric
@attribute accz9 numeric
@attribute CentroidAccX numeric
@attribute CentroidAccY numeric
@attribute CentroidAccZ numeric
@attribute CentroidGyroX numeric
@attribute CentroidGyroY numeric
@attribute CentroidGyroZ numeric
@attribute stdx numeric
@attribute stdy numeric
@attribute stdz numeric
@attribute Realstddev numeric
@attribute MeanMagnitude numeric
@attribute maxaccx numeric
@attribute maxaccy numeric
@attribute maxaccz numeric
@attribute maxgyrox numeric
@attribute maxgyroy numeric
@attribute maxgyroz numeric
@attribute class {Sitting,Standing,Running,Walking,DownStairs,UpStairs}

@data
0.51236,9.74141,-0.27713,0.43993,9.71866,-0.27294,0.42916,9.73063,-0.22924,0.44293,9.75517,-0.31304,0.41899,9.7438,-0.18914,0.46986,9.71447,-0.24122,0.4148,9.73303,-0.23224,0.44592,9.68814,-0.22685,0.4555,9.7432,-0.2472,0.46448,9.73842,-0.25798,0.449393,9.730693,-0.248698,-0.029718,-0.015241,0.000306,0.007322,0.003326,0.010354,0.045829,9.744329,0.51236,9.75517,-0.18914,-0.02321,0.00641,0.00672,Standing
0.51236,9.74141,-0.27713,0.43993,9.71866,-0.27294,0.42916,9.73063,-0.22924,0.44293,9.75517,-0.31304,0.41899,9.7438,-0.18914,0.46986,9.71447,-0.24122,0.4148,9.73303,-0.23224,0.44592,9.68814,-0.22685,0.40163,9.71986,-0.30406,0.40701,9.74859,-0.26097,0.438259,9.729376,-0.254683,-0.028375,-0.01579,0.001314,0.009895,0.00353,0.013123,0.051526,9.742689,0.51236,9.75517,-0.18914,-0.01833,0.00641,0.00672,Standing
0.34058,9.71986,-0.28611,0.2909,9.67736,-0.23224,0.44173,9.78151,-0.32142,0.42258,9.71328,-0.32142,0.31783,9.71687,-0.21787,0.249,9.72884,-0.42318,0.44652,9.7456,-0.43814,0.30885,9.73303,-0.33938,0.26336,9.69771,-0.4148,0.28671,9.72884,-0.25977,0.336806,9.72429,-0.325433,-0.020065,-0.0405,-0.00504,0.04928,0.006951,0.056583,0.106214,9.736099,0.44652,9.78151,-0.21787,-0.00611,-0.00641,0.02841,Standing
0.19154,9.73183,-0.50937,0.2891,9.73961,-0.27653,0.44173,9.78151,-0.32142,0.42258,9.71328,-0.32142,0.31783,9.71687,-0.21787,0.249,9.72884,-0.42318,0.44652,9.7456,-0.43814,0.30885,9.73303,-0.33938,0.26336,9.69771,-0.4148,0.28671,9.72884,-0.25977,0.321722,9.731712,-0.352188,-0.024097,-0.04554,-0.004551,0.068262,0.00447,0.075418,0.121717,9.74413,0.44652,9.78151,-0.21787,-0.00611,-0.00916,0.02841,Standing
0.19154,9.73183,-0.50937,0.2891,9.73961,-0.27653,0.3322,9.72465,-0.30347,0.20889,9.74021,-0.21907,0.31783,9.71687,-0.21787,0.249,9.72884,-0.42318,0.44652,9.7456,-0.43814,0.30885,9.73303,-0.33938,0.26336,9.69771,-0.4148,0.28671,9.72884,-0.25977,0.2894,9.728719,-0.340158,-0.031,-0.040713,-0.000091,0.046081,0.001682,0.092171,0.118294,9.739673,0.44652,9.7456,-0.21787,-0.01038,0.05498,0.02841,Standing
0.29568,9.77493,-0.3322,0.2891,9.73961,-0.27653,0.3322,9.72465,-0.30347,0.20889,9.74021,-0.21907,0.31244,9.67497,-0.13467,0.12869,9.71447,-0.20351,0.43934,9.62529,-0.34536,0.38128,9.76116,-0.28072,0.09697,9.68155,-0.3304,0.23224,9.72644,-0.38307,0.271683,9.716328,-0.2809,-0.032315,-0.008613,0.006965,0.102793,0.017939,0.0514,0.131199,9.724979,0.43934,9.77493,-0.13467,0.02046,0.09927,0.03696,Standing
0.52972,9.65043,-0.18615,0.29509,9.73183,-0.14844,0.14305,9.77912,-0.18675,0.14485,9.71567,-0.06764,-0.13348,9.75099,-0.03292,0.19573,9.75338,-0.0006,0.19453,9.69652,-0.28132,0.27234,9.79947,-0.04729,0.30646,9.84436,-0.33698,0.36332,9.66659,-0.15742,0.231161,9.738836,-0.144551,-0.032285,-0.019152,0.016677,0.268829,0.032205,0.107985,0.202242,9.744593,0.52972,9.84436,-0.0006,0.01313,0.06231,0.04612,Standing
0.06943,9.72764,-0.66918,0.07183,9.73662,-0.68115,0.09756,9.70789,-0.68893,0.1221,9.73243,-0.75058,0.10235,9.74021,-0.84096,0.14964,9.74919,-0.67636,0.06404,9.72704,-0.84156,0.14186,9.68634,-0.65781,0.21967,9.80725,-0.72724,0.1245,9.79468,-0.63147,0.116298,9.740929,-0.716524,-0.026299,-0.028376,-0.000153,0.020002,0.011888,0.048942,0.089907,9.76829,0.21967,9.80725,-0.63147,-0.00855,0.01252,0.02474,Standing
0.03891,9.75099,-0.83199,0.06464,9.73303,-0.58598,0.09756,9.70789,-0.68893,0.1221,9.73243,-0.75058,0.10235,9.74021,-0.84096,0.14964,9.74919,-0.67636,0.06404,9.72704,-0.84156,-0.05327,9.73303,-0.73442,0.05806,9.72704,-0.63327,-0.0407,9.69652,-0.67457,0.060333,9.729737,-0.725862,-0.026726,-0.045878,0.00229,0.038552,0.002564,0.073166,0.106903,9.757528,0.14964,9.75099,-0.58598,-0.00031,0.00702,0.03085,Standing
0.03891,9.75099,-0.83199,0.06464,9.73303,-0.58598,-0.08739,9.71208,-1.0319,0.38607,9.77672,-0.61112,0.10235,9.74021,-0.84096,0.14964,9.74919,-0.67636,0.06404,9.72704,-0.84156,-0.05327,9.73303,-0.73442,0.05806,9.72704,-0.63327,-0.0407,9.69652,-0.67457,0.068235,9.734585,-0.746213,-0.029322,-0.076206,0.007422,0.160653,0.004364,0.173875,0.18409,9.765094,0.38607,9.77672,-0.58598,-0.00031,-0.01161,0.03085,Standing
0.03891,9.75099,-0.83199,0.06464,9.73303,-0.58598,-0.08739,9.71208,-1.0319,0.38607,9.77672,-0.61112,-0.0401,9.63008,-0.40582,-0.03352,9.8282,-0.31424,0.06404,9.72704,-0.84156,-0.05327,9.73303,-0.73442,0.05806,9.72704,-0.63327,-0.0407,9.69652,-0.67457,0.035674,9.731473,-0.666487,-0.035858,-0.09053,0.005284,0.164351,0.023707,0.398924,0.242277,9.757218,0.38607,9.8282,-0.31424,-0.00031,0.08705,0.03085,Standing
0.03891,9.75099,-0.83199,0.06464,9.73303,-0.58598,-0.08739,9.71208,-1.0319,0.38607,9.77672,-0.61112,-0.0401,9.63008,-0.40582,-0.03352,9.8282,-0.31424,0.11253,9.81982,-0.21368,0.04549,9.69951,-0.13707,0.05806,9.72704,-0.63327,-0.0407,9.69652,-0.67457,0.050399,9.737399,-0.543964,-0.035735,-0.087506,0.006506,0.15947,0.03216,0.698856,0.29841,9.757112,0.38607,9.8282,-0.13707,-0.00031,0.15119,0.03085,Standing
0.03891,9.75099,-0.83199,0.06464,9.73303,-0.58598,-0.08739,9.71208,-1.0319,0.38607,9.77672,-0.61112,-0.0401,9.63008,-0.40582,-0.03352,9.8282,-0.31424,0.11253,9.81982,-0.21368,0.04549,9.69951,-0.13707,0.02933,9.70729,-0.26097,0.19692,9.8288,-0.24181,0.071288,9.748652,-0.463458,-0.033444,-0.086773,0.006781,0.168661,0.038376,0.780393,0.314234,9.764786,0.38607,9.8288,-0.13707,-0.00031,0.15119,0.03085,Standing
0.01676,9.74919,0.14365,0.06943,9.76056,-0.2059,0.0012,9.73004,-0.20949,-0.03531,9.70011,-0.08559,0.02813,9.75517,-0.17717,0.0407,9.73363,-0.12151,0.00239,9.73004,-0.14126,0.11073,9.73123,-0.1634,-0.02394,9.68335,-0.26276,0.22146,9.73901,0.06764,0.043155,9.731233,-0.115579,-0.037811,-0.003207,0.006537,0.052058,0.005086,0.147083,0.142908,9.733038,0.22146,9.76056,0.14365,-0.02718,0.08796,0.08186,Standing
-0.47585,9.58878,1.57658,0.19992,9.7049,-0.16999,0.03711,9.73722,0.18196,-0.164,9.78211,0.15622,-0.36751,9.63128,0.23643,-0.1652,9.55107,0.97085,-0.06404,9.92576,1.08038,-0.40642,9.64624,1.17615,0.164,9.91798,1.58676,-0.39983,9.5792,1.28569,-0.164182,9.706454,0.808103,-0.106626,0.021931,-0.047037,0.54351,0.162973,3.761515,0.668431,9.763381,0.19992,9.92576,1.58676,0.10843,0.33231,-0.00153,Standing
-0.16999,9.76715,0.37709,-1.04926,9.38707,0.46986,0.21847,9.34577,0.18675,-0.55366,9.55825,0.73562,-0.08799,9.94611,0.31005,-0.15083,9.82281,-0.10475,-0.43634,9.60434,0.46747,-0.01137,9.78091,0.32681,0.09517,9.77493,0.44831,-0.02873,9.69233,0.3322,-0.217453,9.667967,0.354941,-0.045234,-0.031062,-0.006535,1.24215,0.334768,0.422922,0.447196,9.685736,0.21847,9.94611,0.73562,0.06964,0.26756,0.07117,Standing
-0.16999,9.76715,0.37709,0.17717,9.90182,-0.11073,0.15143,9.65342,-0.05507,0.30466,9.79348,-0.25917,0.38846,9.75278,0.01018,-0.0814,9.62349,-0.04968,-0.43634,9.60434,0.46747,-0.01137,9.78091,0.32681,0.09517,9.77493,0.44831,-0.02873,9.69233,0.3322,0.038906,9.734465,0.148741,-0.024373,-0.040103,0.022328,0.51883,0.07428,0.642664,0.351536,9.741653,0.38846,9.90182,0.46747,0.05284,0.26756,0.07117,Standing
-0.16999,9.76715,0.37709,0.17717,9.90182,-0.11073,0.15143,9.65342,-0.05507,0.30466,9.79348,-0.25917,0.38846,9.75278,0.01018,-0.0814,9.62349,-0.04968,0.27354,9.9102,-0.13946,0.2897,9.67856,-0.35374,0.09517,9.77493,0.44831,-0.02873,9.69233,0.3322,0.140001,9.754816,0.019993,0.016921,-0.041416,0.027276,0.306192,0.085057,0.679154,0.32717,9.760886,0.38846,9.9102,0.44831,0.05284,0.30055,0.07117,Standing
-0.16999,9.76715,0.37709,0.17717,9.90182,-0.11073,0.15143,9.65342,-0.05507,0.30466,9.79348,-0.25917,0.38846,9.75278,0.01018,-0.0814,9.62349,-0.04968,0.27354,9.9102,-0.13946,0.2897,9.67856,-0.35374,0.39145,9.64564,-0.14784,0.51296,9.76535,-0.36931,0.223798,9.749189,-0.109773,0.003604,0.019456,0.022175,0.407818,0.092462,0.409558,0.301635,9.756562,0.51296,9.9102,0.37709,0.04337,0.30055,0.0672,Standing
0.32142,9.69592,-0.56563,0.21727,9.7049,-0.4555,0.30287,9.73542,-0.43874,0.19992,9.73662,-0.34955,0.15742,9.7037,-0.64165,0.21189,9.6636,-0.30347,0.16819,9.84137,-0.41779,0.26576,9.85154,-0.53989,0.32142,9.75039,-0.54468,0.2466,9.80306,-0.39624,0.241276,9.748652,-0.465314,-0.011544,-0.024986,0.009407,0.032791,0.036415,0.100445,0.13025,9.763415,0.32142,9.85154,-0.30347,0.06048,0.0339,0.03146,Standing
0.32142,9.69592,-0.56563,0.21727,9.7049,-0.4555,0.30287,9.73542,-0.43874,0.30825,9.71148,-0.5381,0.2071,9.74919,-0.44712,0.27414,9.7031,-0.47884,0.06165,9.67617,-0.51834,0.22745,9.77732,-0.46627,0.06823,9.68754,-0.51595,0.2466,9.80306,-0.39624,0.223498,9.72441,-0.482073,-0.030665,-0.017623,-0.005589,0.076796,0.015221,0.024017,0.107719,9.73944,0.32142,9.80306,-0.39624,0.0055,0.0339,0.00458,Standing
-0.32621,9.73722,0.03232,-0.38966,9.74261,0.03771,-0.4124,9.7037,0.09397,-0.35434,9.75039,-0.0425,-0.37409,9.69771,0.04848,-0.39385,9.83837,-0.00718,-0.49979,9.74979,-0.09577,-0.42138,9.70131,-0.02095,-0.42916,9.73004,-0.07183,-0.33519,9.75637,0.10714,-0.393607,9.740751,0.008139,-0.038208,-0.04673,-0.000701,0.023557,0.01486,0.041092,0.089167,9.749036,-0.32621,9.83837,0.10714,-0.00397,0.09988,0.01222,Standing
-0.32621,9.73722,0.03232,-0.38966,9.74261,0.03771,-0.25319,9.73303,0.02155,-0.2909,9.74679,0.15024,-0.3304,9.75398,0.07841,-0.35015,9.72704,0.13827,-0.32801,9.74799,0.13707,-0.30406,9.70729,0.20949,-0.3286,9.8276,0.14904,-0.33519,9.75637,0.10714,-0.323637,9.747992,0.106124,-0.037445,-0.030268,0.005681,0.011709,0.008909,0.034513,0.074251,9.754177,-0.25319,9.8276,0.20949,0.00367,0.02566,0.01466,Standing
-0.39325,9.74739,0.07003,-0.38966,9.74261,0.03771,-0.25319,9.73303,0.02155,-0.2909,9.74679,0.15024,-0.3304,9.75398,0.07841,-0.35015,9.72704,0.13827,-0.32801,9.74799,0.13707,-0.30406,9.70729,0.20949,-0.3286,9.8276,0.14904,-0.34536,9.69712,0.09457,-0.331358,9.743084,0.108638,-0.032344,-0.019609,-0.000061,0.016291,0.011071,0.030438,0.076026,9.749562,-0.25319,9.8276,0.20949,0.00367,0.02566,0.01466,Standing
-0.39325,9.74739,0.07003,-0.18854,9.72465,-0.04848,-0.18794,9.7851,0.19812,-0.2909,9.74679,0.15024,-0.3304,9.75398,0.07841,-0.35015,9.72704,0.13827,-0.32801,9.74799,0.13707,-0.30406,9.70729,0.20949,-0.3286,9.8276,0.14904,-0.34536,9.69712,0.09457,-0.304721,9.746495,0.117676,-0.039583,-0.019303,0.001161,0.040652,0.012958,0.049699,0.101641,9.752431,-0.18794,9.8276,0.20949,-0.0226,0.02566,0.0226,Standing
-0.27114,9.63367,0.14066,-0.18854,9.72465,-0.04848,-0.18794,9.7851,0.19812,-0.45789,9.95449,0.40462,-0.25678,9.93654,0.1652,-0.31544,9.96527,0.21548,-0.21967,9.70071,0.21548,-0.23463,9.71028,0.11732,-0.42437,9.76296,0.21967,-0.37529,9.70849,0.13587,-0.293169,9.788216,0.176394,-0.02303,-0.008461,-0.00504,0.084245,0.129655,0.11459,0.181243,9.795182,-0.18794,9.96527,0.40462,0.00733,0.06261,0.0226,Standing
-0.41061,9.73482,0.09457,-0.45729,9.7462,0.06225,-0.43934,9.76834,0.02274,-0.42557,9.71747,-0.03831,-0.38726,9.73901,0.12749,-0.35494,9.77792,-0.02035,-0.43036,9.7845,0.0419,-0.31843,9.69652,0.02454,-0.27593,9.7444,0.00958,-0.38487,9.75577,0.04729,-0.38846,9.746495,0.03717,-0.025382,-0.010262,0.001711,0.029655,0.006532,0.022341,0.076503,9.754569,-0.27593,9.7845,0.12749,-0.01405,0.03665,0.01283,Standing
-0.2885,9.73722,0.0826,-0.32322,9.78211,0.082,-0.30945,9.72405,0.164,-0.38068,9.75877,-0.09756,-0.38307,9.77433,0.12689,-0.15024,9.69652,0.02454,-0.30466,9.73602,0.11552,-0.26935,9.7025,0.06285,-0.24541,9.68036,0.14066,-0.21009,9.75517,0.09517,-0.286467,9.734705,0.079667,-0.02853,-0.027612,0.000885,0.046792,0.010386,0.049333,0.103204,9.739734,-0.15024,9.78211,0.164,-0.01955,0.02382,0.01374,Standing
-0.2466,9.71088,0.11672,-0.2897,9.75278,0.12151,-0.23343,9.73183,0.13527,-0.26217,9.68993,0.24122,-0.29688,9.73782,0.18555,-0.19213,9.74021,0.1658,-0.22984,9.75398,-0.01616,-0.22446,9.77912,0.09098,-0.22146,9.72764,0.12689,-0.23044,9.68036,0.14305,-0.242711,9.730455,0.131083,-0.030421,-0.034851,-0.002292,0.009282,0.008114,0.040067,0.075804,9.734619,-0.19213,9.77912,0.24122,-0.00061,0.02657,0.00916,Standing
-0.13408,9.84855,0.19573,-0.33399,9.84556,0.2478,-0.25379,9.74799,0.23343,-0.26217,9.68993,0.24122,-0.29688,9.73782,0.18555,-0.19213,9.74021,0.1658,-0.22984,9.75398,-0.01616,-0.28132,9.73961,0.04549,-0.19573,9.67317,0.14664,-0.31544,9.73363,0.19453,-0.249537,9.751045,0.164003,-0.030024,-0.006109,0.000244,0.034814,0.028984,0.067016,0.114374,9.756136,-0.13408,9.84855,0.2478,-0.00061,0.16646,0.04856,Standing
-0.27054,9.73482,0.10415,-0.33399,9.84556,0.2478,-0.25379,9.74799,0.23343,-0.25079,9.76415,0.09098,-0.23762,9.69831,0.18256,-0.29509,9.76894,0.18435,-0.4148,9.72884,0.25917,-0.36093,9.73722,0.164,-0.30107,9.80605,0.15383,-0.32801,9.77253,0.1664,-0.304663,9.760441,0.178667,-0.025382,0.015517,-0.00736,0.027955,0.015767,0.028531,0.085002,9.767117,-0.23762,9.84556,0.25917,-0.01497,0.16646,0.03299,Standing
-0.27054,9.73482,0.10415,-0.30765,9.79049,0.16041,-0.21787,9.77433,0.21308,-0.25079,9.76415,0.09098,-0.23762,9.69831,0.18256,-0.29509,9.76894,0.18435,-0.4148,9.72884,0.25917,-0.36093,9.73722,0.164,-0.30107,9.80605,0.15383,-0.32801,9.77253,0.1664,-0.298437,9.757568,0.167893,-0.027887,-0.004764,-0.005009,0.031662,0.00938,0.021109,0.078836,9.763846,-0.21787,9.80605,0.25917,-0.01497,0.15974,0.01344,Standing
-0.27054,9.73482,0.10415,-0.30765,9.79049,0.16041,-0.21787,9.77433,0.21308,-0.17957,9.70669,0.23463,-0.30406,9.79228,0.19812,-0.29509,9.76894,0.18435,-0.4148,9.72884,0.25917,-0.36093,9.73722,0.164,-0.30107,9.80605,0.15383,-0.32801,9.77253,0.1664,-0.297959,9.761219,0.183814,-0.030972,-0.020036,0.001679,0.039851,0.009486,0.017811,0.081944,9.767791,-0.17957,9.80605,0.25917,-0.01497,0.02627,0.02932,Standing
-0.19752,9.76655,0.07123,-0.30765,9.79049,0.16041,-0.21787,9.77433,0.21308,-0.17957,9.70669,0.23463,-0.30406,9.79228,0.19812,-0.13467,9.77553,0.28311,-0.05088,9.75458,0.11732,-0.15443,9.77014,0.10834,-0.09158,9.73423,0.05507,-0.08021,9.70969,0.00958,-0.171844,9.757451,0.145089,-0.026146,-0.02975,0.00791,0.069918,0.008565,0.06878,0.121352,9.760749,-0.05088,9.79228,0.28311,-0.00641,0.03604,0.02932,Standing
-0.57521,9.93654,-0.13767,-0.27892,9.54269,1.28329,-0.53989,9.9114,0.63746,-0.40821,9.6636,0.43934,-0.54229,9.98622,0.1239,-0.21787,9.68694,0.29808,-0.29329,9.85813,0.48004,-0.1634,9.81742,0.09577,-0.42437,9.67676,0.30227,-0.62908,9.95509,0.90022,-0.407253,9.803479,0.44227,-0.030177,0.008399,0.010628,0.238325,0.20613,1.55471,0.44712,9.831084,-0.1634,9.98622,1.28329,0.04093,0.47403,0.08949,Standing
-0.18495,9.61631,0.0018,-0.26336,9.75637,-0.35614,-0.53989,9.9114,0.63746,-0.40821,9.6636,0.43934,-0.54229,9.98622,0.1239,-0.21787,9.68694,0.29808,-0.29329,9.85813,0.48004,-0.1634,9.81742,0.09577,-0.16879,9.7432,-0.23583,0.20051,9.73183,0.28611,-0.258154,9.777142,0.177053,0.015486,0.149846,0.010261,0.418205,0.120452,0.894024,0.378508,9.788794,0.20051,9.98622,0.63746,0.09316,0.47403,0.08949,Standing
-0.18495,9.61631,0.0018,-0.26336,9.75637,-0.35614,-0.1658,9.84795,-0.40522,-0.49799,9.73722,-0.56383,-0.54229,9.98622,0.1239,-0.21787,9.68694,0.29808,-0.29329,9.85813,0.48004,-0.1634,9.81742,0.09577,-0.16879,9.7432,-0.23583,0.20051,9.73183,0.28611,-0.229723,9.778159,-0.027532,0.020739,0.088423,0.016797,0.374281,0.096132,1.082654,0.39409,9.788312,0.20051,9.98622,0.48004,0.09316,0.25137,0.08949,Standing
-0.18495,9.61631,0.0018,-0.26336,9.75637,-0.35614,-0.1658,9.84795,-0.40522,-0.49799,9.73722,-0.56383,-0.06584,9.87967,-0.3705,-0.48542,9.79288,-0.34357,-0.21967,9.7881,-0.2484,-0.1634,9.81742,0.09577,-0.16879,9.7432,-0.23583,0.20051,9.73183,0.28611,-0.201471,9.771095,-0.213981,0.007299,0.046762,0.001159,0.356759,0.048248,0.614728,0.319333,9.780475,0.20051,9.87967,0.28611,0.09316,0.20006,0.08949,Standing
-0.25798,9.67018,-0.06165,-0.26336,9.75637,-0.35614,-0.1658,9.84795,-0.40522,-0.49799,9.73722,-0.56383,-0.06584,9.87967,-0.3705,-0.48542,9.79288,-0.34357,-0.21967,9.7881,-0.2484,-0.164,9.88745,0.0826,-0.34656,9.80306,-0.05746,-0.18495,9.63367,-0.21308,-0.265157,9.779655,-0.253725,-0.020954,-0.004489,-0.009378,0.177742,0.06272,0.341521,0.241243,9.789193,-0.06584,9.88745,0.0826,0.08644,0.16493,0.08033,Standing
-0.1634,9.7462,-0.23583,-0.2472,9.72106,-0.21548,-0.3322,9.63367,-0.07123,-0.31125,9.81323,-0.47645,-0.13288,9.74859,-0.31244,-0.16221,9.72285,-0.31065,-0.1221,9.73662,-0.29987,-0.14724,9.63906,-0.42737,0.03472,9.8252,-0.2873,0.10594,9.84436,-0.4118,-0.147782,9.743084,-0.304842,-0.016067,-0.035736,0.01008,0.169632,0.045689,0.123649,0.184111,9.750471,0.10594,9.84436,-0.07123,0.02993,0.06536,0.07117,Standing
0.03112,9.76655,-0.37649,0.18974,9.77253,-0.33878,0.07661,9.81383,-0.4118,0.0401,9.74739,-0.29688,0.01556,9.72345,-0.31544,0.02813,9.72405,-0.28431,0.06345,9.70849,-0.36272,0.04968,9.8282,-0.39145,0.06404,9.78031,-0.29269,0.0012,9.76296,-0.39564,0.055963,9.762776,-0.34662,-0.028435,0.005529,0.008796,0.024758,0.013534,0.020111,0.076422,9.769314,0.18974,9.8282,-0.28431,-0.01405,0.062,0.02474,Standing
0.02693,9.74261,-0.12989,0.02933,9.80725,-0.10355,0.06464,9.72525,-0.17119,0.04369,9.76056,-0.10894,0.00239,9.79169,-0.18914,0.05746,9.72884,-0.12629,0.00658,9.75158,-0.14186,0.09158,9.71986,-0.11372,0.09337,9.75577,-0.10953,0.02274,9.76056,-0.12809,0.043871,9.754397,-0.13222,-0.031519,-0.015973,-0.002321,0.009399,0.007104,0.00713,0.048614,9.755477,0.09337,9.80725,-0.10355,-0.02413,0.02291,0.01222,Standing
0.02693,9.74261,-0.12989,0.02933,9.80725,-0.10355,0.06464,9.72525,-0.17119,0.04369,9.76056,-0.10894,0.00239,9.79169,-0.18914,0.05746,9.72884,-0.12629,0.00658,9.75158,-0.14186,0.09158,9.71986,-0.11372,0.082,9.73363,-0.1245,0.02274,9.76056,-0.12809,0.042734,9.752183,-0.133717,-0.031488,-0.015087,-0.001832,0.008389,0.007485,0.006652,0.047462,9.753271,0.09158,9.80725,-0.10355,-0.02413,0.02291,0.01222,Standing
0.05507,9.7462,-0.0419,0.02933,9.80725,-0.10355,0.06464,9.72525,-0.17119,0.04369,9.76056,-0.10894,0.00239,9.79169,-0.18914,0.05746,9.72884,-0.12629,0.00658,9.75158,-0.14186,0.09158,9.71986,-0.11372,0.082,9.73363,-0.1245,0.06644,9.77253,-0.14006,0.049918,9.753739,-0.126115,-0.031794,-0.014507,-0.00342,0.007938,0.007749,0.014499,0.054941,9.754797,0.09158,9.80725,-0.0419,-0.02413,0.02291,0.00977,Standing
0.05507,9.7462,-0.0419,0.08918,9.67078,-0.07482,0.06464,9.72525,-0.17119,0.04369,9.76056,-0.10894,0.00239,9.79169,-0.18914,0.05746,9.72884,-0.12629,0.00658,9.75158,-0.14186,0.09158,9.71986,-0.11372,0.082,9.73363,-0.1245,0.06644,9.77253,-0.14006,0.055903,9.740092,-0.123242,-0.031794,-0.022357,-0.00226,0.008697,0.009905,0.016538,0.059279,9.741161,0.09158,9.79169,-0.0419,-0.02413,0.00489,0.00977,Standing
0.05507,9.7462,-0.0419,0.08918,9.67078,-0.07482,-0.05567,9.79707,-0.06045,0.02514,9.79408,-0.02334,0.00239,9.79169,-0.18914,0.05746,9.72884,-0.12629,0.00658,9.75158,-0.14186,0.09158,9.71986,-0.11372,0.082,9.73363,-0.1245,0.06644,9.77253,-0.14006,0.042017,9.750626,-0.103608,-0.033106,-0.022418,-0.001343,0.019938,0.014317,0.024103,0.076393,9.751493,0.09158,9.79707,-0.02334,-0.02749,0.00489,0.00977,Standing
0.05507,9.7462,-0.0419,0.08918,9.67078,-0.07482,-0.05567,9.79707,-0.06045,0.02514,9.79408,-0.02334,0.07003,9.92516,-0.20291,0.16041,9.67257,-0.07003,0.00658,9.75158,-0.14186,0.09158,9.71986,-0.11372,0.082,9.73363,-0.1245,0.06644,9.77253,-0.14006,0.059076,9.758346,-0.099359,-0.034847,-0.019211,-0.000915,0.030021,0.048115,0.027081,0.102575,9.759322,0.16041,9.92516,-0.02334,-0.02749,0.04643,0.00977,Standing
0.07003,9.79049,-0.04729,0.08918,9.67078,-0.07482,-0.05567,9.79707,-0.06045,0.02514,9.79408,-0.02334,0.07003,9.92516,-0.20291,0.16041,9.67257,-0.07003,0.05088,9.7025,-0.08978,0.11073,9.71806,-0.06704,0.01556,9.75637,-0.02155,0.03711,9.73901,-0.0431,0.05734,9.756609,-0.070031,-0.032465,-0.011513,-0.000916,0.030814,0.051751,0.023943,0.103203,9.757308,0.16041,9.92516,-0.02155,-0.02169,0.04643,0.01191,Standing
0.07602,9.76894,-0.01616,0.11492,9.71806,-0.06045,0.01616,9.76715,-0.04489,0.15622,9.70969,-0.02933,-0.06524,9.79169,-0.03472,0.15802,9.69233,-0.00599,0.13527,9.73183,-0.11313,0.09218,9.73961,-0.00419,0.08739,9.72285,-0.03771,0.09876,9.75937,-0.13767,0.08697,9.740152,-0.048424,-0.028497,-0.018602,0.001374,0.041426,0.008655,0.017774,0.082374,9.740965,0.15802,9.79169,-0.00419,-0.00886,0.02932,0.01191,Standing
0.0012,9.78031,-0.11372,-0.05986,9.76655,-0.10594,0.04908,9.75158,-0.11313,0.08499,9.83299,-0.09637,0.07302,9.68455,-0.15742,0.04848,9.72944,-0.07242,-0.01197,9.79827,-0.07961,0.082,9.70789,-0.07542,0.05626,9.7438,-0.01676,0.19453,9.73303,-0.10774,0.051773,9.752841,-0.093853,-0.029994,-0.009803,-0.003146,0.041969,0.017138,0.012098,0.084383,9.753708,0.19453,9.83299,-0.01676,-0.01344,0.03085,0.00947,Standing
-0.19513,9.7444,-0.09816,-0.1646,9.7462,-0.0838,-0.1233,9.80485,-0.10116,-0.14186,9.78869,-0.09876,-0.18495,9.69173,-0.2065,0.06644,9.67377,-0.11971,-0.15742,9.76475,-0.18076,-0.18974,9.73901,-0.13527,-0.14186,9.80904,-0.17418,-0.07242,9.78869,-0.14365,-0.130484,9.755113,-0.134195,-0.031276,-0.014692,-0.003512,0.055007,0.018817,0.015481,0.094501,9.757271,0.06644,9.80904,-0.0838,-0.00977,0.02932,0.01069,Standing
