@relation 'activity_recognition'

@attribute CentroidAccX numeric
@attribute CentroidAccY numeric
@attribute CentroidAccZ numeric
@attribute class {sitting,standing,walking,stairs_down,stairs_up}

@data
0.727,11.346,2.4132,stairs_up
-0.5747,5.3884,6.1664,stairs_up
-2.5043,1.8444,6.4396,stairs_up
-2.7263,1.5316,8.7231,stairs_up
0.727,11.346,2.4132,stairs_up
-2.8957,8.1329,2.7519,stairs_up
-3.2533,8.061,0.4456,stairs_up
0.8773,12.0002,-2.1092,stairs_up
0.727,11.346,2.4132,stairs_up
1.2702,10.7387,1.1918,stairs_up
-3.2365,6.453,0.2781,stairs_up
-3.5302,5.128,1.3078,stairs_up
0.727,11.346,2.4132,stairs_up
-0.5627,12.2175,-1.2298,stairs_up
-7.2014,19.5369,1.9195,stairs_up
-5.4421,13.1392,-2.1523,stairs_up
0.727,11.346,2.4132,stairs_up
0.1815,7.5969,-0.5287,stairs_up
-1.5975,4.3473,4.1592,stairs_up
-0.7043,4.7212,5.5167,stairs_up
0.727,11.346,2.4132,stairs_up
-0.3378,1.6484,10.5525,stairs_up
-3.2724,1.3156,7.2172,stairs_up
-2.5253,2.1705,10.6589,stairs_up
0.727,11.346,2.4132,stairs_up
-0.735,10.3702,2.5868,stairs_up
-2.7747,12.9734,0.5748,stairs_up
-0.7498,12.6175,1.0996,stairs_up
0.727,11.346,2.4132,stairs_up
0.5452,8.9202,2.1896,stairs_up
-2.6001,6.6348,2.8934,stairs_up
-0.4052,8.4995,2.3773,stairs_up
0.727,11.346,2.4132,stairs_up
-0.8857,14.919,-3.345,stairs_up
-9.2162,14.8135,2.2306,stairs_up
-3.0349,12.6319,-2.6595,stairs_up
0.727,11.346,2.4132,stairs_up
0.1719,8.5062,-2.2898,stairs_up
-1.1715,4.7804,-1.6625,stairs_up
1.1094,4.1852,1.2192,stairs_up
0.727,11.346,2.4132,stairs_up
-3.2618,1.9881,5.4079,stairs_up
-9.4698,6.3836,3.0298,stairs_up
-4.6836,15.1874,3.1454,stairs_up
0.727,11.346,2.4132,stairs_up
1.0309,1.9259,5.0705,stairs_up
-2.3129,12.2053,1.2519,stairs_up
-0.532,6.9442,0.6904,stairs_up
0.727,11.346,2.4132,stairs_up
-0.1966,7.7716,-1.5528,stairs_up
-2.5067,10.3868,0.9337,stairs_up
-2.4678,11.4522,2.0112,stairs_up
0.727,11.346,2.4132,stairs_up
-0.4502,12.5931,6.0659,stairs_up
-3.6553,10.6715,1.2376,stairs_up
-0.6756,10.2104,3.1048,stairs_up
0.727,11.346,2.4132,stairs_up
-0.5699,15.0601,-3.4455,stairs_up
-3.404,6.4961,-0.4518,stairs_up
0.2504,5.0921,1.4298,stairs_up
0.727,11.346,2.4132,stairs_up
-3.7451,2.036,6.0851,stairs_up
-4.476,13.4616,1.3668,stairs_up
-7.0022,17.5324,-2.6189,stairs_up
0.727,11.346,2.4132,stairs_up
-2.8263,4.0675,5.8051,stairs_up
-0.5255,8.9535,-0.3345,stairs_up
0.1164,8.8488,1.2097,stairs_up
0.727,11.346,2.4132,stairs_up
-0.5818,8.3985,-1.7897,stairs_up
-2.9566,8.1854,0.6657,stairs_up
-2.3075,8.6837,0.8794,stairs_up
0.727,11.346,2.4132,stairs_up
-2.5081,11.5714,7.4897,stairs_up
-4.878,9.8963,0.1704,stairs_up
-3.0134,10.8899,0.1616,stairs_up
0.727,11.346,2.4132,stairs_up
0.3968,13.055,-4.965,stairs_up
-4.5287,13.8301,-1.0141,stairs_up
-1.4628,12.6558,-2.3198,stairs_up
0.727,11.346,2.4132,stairs_up
-4.3888,1.9523,7.8318,stairs_up
-0.5303,7.8695,1.5439,stairs_up
-0.5871,9.1456,1.4346,stairs_up
0.727,11.346,2.4132,stairs_up
2.402,6.5656,-1.5145,stairs_up
-1.8313,2.3906,7.0649,stairs_up
-2.0306,3.6366,7.6049,stairs_up
0.727,11.346,2.4132,stairs_up
-0.6919,7.1088,3.4817,stairs_up
-4.5239,15.852,-0.782,stairs_up
-0.3526,5.81,4.6075,stairs_up
0.727,11.346,2.4132,stairs_up
1.0357,11.8418,1.8354,stairs_up
-2.959,4.8809,2.044,stairs_up
-2.4463,8.1047,3.2077,stairs_up
0.727,11.346,2.4132,stairs_up
-1.2159,10.5353,-1.2728,stairs_up
-4.6722,14.7298,3.9774,stairs_up
-2.2573,21.6648,-0.7716,stairs_up
0.727,11.346,2.4132,stairs_up
0.3968,8.566,1.9072,stairs_up
-6.1654,13.0787,-1.0284,stairs_up
-1.8433,9.8156,-10.1802,stairs_up
0.727,11.346,2.4132,stairs_up
-1.716,4.1848,4.3503,stairs_up
-1.3055,-3.348,8.3084,stairs_up
-0.5751,0.6774,9.8286,stairs_up
0.727,11.346,2.4132,stairs_up
3.5003,10.0328,-4.5079,stairs_up
-1.5568,8.9607,3.0346,stairs_up
1.7962,10.7799,-1.6498,stairs_up
0.727,11.346,2.4132,stairs_up
-1.5509,7.7453,-0.074,stairs_up
-0.9412,6.6379,2.4946,stairs_up
-1.8463,6.3238,2.7259,stairs_up
0.727,11.346,2.4132,stairs_up
0.1336,10.8081,0.6965,stairs_up
-8.7688,15.651,-0.2005,stairs_up
-6.605,15.0032,-0.6807,stairs_up
0.727,11.346,2.4132,stairs_up
-0.4478,15.0266,1.6297,stairs_up
-0.7719,5.2637,-1.1528,stairs_up
-0.5895,5.2285,-1.7072,stairs_up
0.727,11.346,2.4132,stairs_up
-5.3531,1.7034,4.726,stairs_up
-9.8096,8.8195,-1.44,stairs_up
-6.9759,-0.7296,7.3496,stairs_up
0.727,11.346,2.4132,stairs_up
-0.2516,13.7441,7.8342,stairs_up
0.705,11.8829,0.1233,stairs_up
-0.5303,13.0285,-1.1576,stairs_up
0.727,11.346,2.4132,stairs_up
1.7081,8.0731,-0.8972,stairs_up
-2.1454,7.58,0.7447,stairs_up
-2.0754,12.4716,1.4824,stairs_up
0.727,11.346,2.4132,stairs_up
-0.5388,7.8362,0.6199,stairs_up
-9.3311,13.6697,0.3211,stairs_up
-4.0758,12.8784,2.1763,stairs_up
0.727,11.346,2.4132,stairs_up
-3.4245,13.9977,-0.1769,stairs_up
-0.9729,5.8309,1.5319,stairs_up
0.5256,4.2546,0.2908,stairs_up
0.727,11.346,2.4132,stairs_up
-1.874,5.4099,3.0893,stairs_up
-11.487,8.8386,3.025,stairs_up
-1.6519,4.1182,8.4336,stairs_up
0.727,11.346,2.4132,stairs_up
-2.9699,2.7969,8.3966,stairs_up
-1.0806,11.2362,-1.3969,stairs_up
-1.4748,6.3005,-0.4845,stairs_up
0.727,11.346,2.4132,stairs_up
-2.0008,10.308,1.6751,stairs_up
-3.0571,13.9856,2.9221,stairs_up
-1.0991,16.3432,3.1191,stairs_up
0.727,11.346,2.4132,stairs_up
0.0188,8.8101,4.6949,stairs_up
-3.0403,13.129,0.7614,stairs_up
-1.5083,14.2925,4.7989,stairs_up
0.727,11.346,2.4132,stairs_up
-2.2353,15.3353,-0.5574,stairs_up
-0.3173,3.395,1.5678,stairs_up
-0.4196,0.5075,4.9281,stairs_up
0.727,11.346,2.4132,stairs_up
-2.7258,7.8075,2.7232,stairs_up
-1.2912,6.5678,12.759,stairs_up
-4.3941,8.0664,9.8047,stairs_up
0.727,11.346,2.4132,stairs_up
-3.8002,2.6414,8.1549,stairs_up
-5.0072,7.6135,3.3815,stairs_up
-4.0758,8.5378,3.4445,stairs_up
0.727,11.346,2.4132,stairs_up
-2.6014,10.0759,1.5387,stairs_up
-2.9255,7.5944,2.2258,stairs_up
-1.9055,7.9324,2.1787,stairs_up
0.727,11.346,2.4132,stairs_up
0.2485,9.1786,4.6302,stairs_up
-1.3845,10.0183,3.4821,stairs_up
-0.3263,13.0291,1.1857,stairs_up
0.727,11.346,2.4132,stairs_up
-0.6991,13.835,-0.61,stairs_up
-1.2361,8.1806,1.6037,stairs_up
1.186,11.8518,9.5127,stairs_up
0.727,11.346,2.4132,stairs_up
-1.0772,8.3052,4.4293,stairs_up
-1.7889,8.8817,-0.423,stairs_up
-1.7739,8.0664,-0.104,stairs_up
0.727,11.346,2.4132,stairs_up
-2.13,2.3542,9.2053,stairs_up
-4.7009,12.8227,5.6882,stairs_up
-3.1976,12.1916,5.5024,stairs_up
-2.2425,11.9375,0.7132,stairs_up
0.727,11.346,2.4132,stairs_up
-0.5279,12.6408,0.1608,stairs_up
-0.8359,9.9687,-1.1999,stairs_up
0.727,11.346,2.4132,stairs_up
0.6816,9.8893,3.4721,stairs_up
-4.409,8.8841,2.568,stairs_up
-3.011,9.3418,0.8029,stairs_up
0.727,11.346,2.4132,stairs_up
-0.0195,13.378,-0.8373,stairs_up
-7.6944,13.8779,3.2811,stairs_up
-4.9564,14.3619,0.5779,stairs_up
0.727,11.346,2.4132,stairs_up
-0.4813,10.6334,-4.9578,stairs_up
-2.9877,4.723,3.4055,stairs_up
1.6287,3.5224,-0.8195,stairs_up
0.727,11.346,2.4132,stairs_up
-2.7915,2.4881,15.5443,stairs_up
-4.6496,1.6747,6.5756,stairs_up
-2.9727,7.6142,17.9546,stairs_up
-9.7846,-2.0773,8.7986,stairs_up
0.727,11.346,2.4132,stairs_up
-4.2224,15.3136,-1.5836,stairs_up
-1.2953,17.0395,0.9129,stairs_up
0.727,11.346,2.4132,stairs_up
1.5597,8.6474,0.6199,stairs_up
-2.8345,9.4799,2.6134,stairs_up
-1.1183,8.1358,1.4968,stairs_up
0.727,11.346,2.4132,stairs_up
0.2844,8.042,2.2087,stairs_up
-6.5075,12.1742,0.9863,stairs_up
-0.599,13.0124,1.0445,stairs_up
0.727,11.346,2.4132,stairs_up
-4.0299,9.8677,0.2968,stairs_up
-0.803,1.1816,4.2669,stairs_up
-0.1468,2.8716,2.5329,stairs_up
0.727,11.346,2.4132,stairs_up
-1.0652,5.9028,-0.3779,stairs_up
-4.2439,9.2358,10.1461,stairs_up
-9.017,16.3384,1.8318,stairs_up
0.727,11.346,2.4132,stairs_up
-4.5994,14.4332,5.6663,stairs_up
-2.6599,4.3593,0.8069,stairs_up
-1.8577,4.5824,0.7718,stairs_up
0.727,11.346,2.4132,stairs_up
-2.3573,8.5325,1.7134,stairs_up
-4.7536,12.2867,3.7859,stairs_up
-1.7237,17.9416,0.7766,stairs_up
0.727,11.346,2.4132,stairs_up
-0.2253,10.8584,-1.1771,stairs_up
-3.0643,9.2478,-0.7245,stairs_up
-1.0513,9.8395,8.2015,stairs_up
0.727,11.346,2.4132,stairs_up
-0.467,11.2651,1.1918,stairs_up
-1.6238,0.3609,8.1911,stairs_up
-1.817,0.3567,9.2926,stairs_up
0.727,11.346,2.4132,stairs_up
-0.6512,2.8232,0.7084,stairs_up
-2.1065,14.7543,-0.0896,stairs_up
-4.433,14.5072,0.2805,stairs_up
0.727,11.346,2.4132,stairs_up
9.5876,12.7965,13.9551,stairs_up
-0.1378,5.85,2.1469,stairs_up
2.4757,7.0399,1.2982,stairs_up
0.727,11.346,2.4132,stairs_up
1.5526,9.7002,0.9621,stairs_up
-1.884,13.8499,2.3726,stairs_up
-3.696,12.9328,2.5608,stairs_up
0.727,11.346,2.4132,stairs_up
1.196,10.7698,0.5553,stairs_up
1.1399,5.235,-1.3634,stairs_up
1.454,2.9697,4.7295,stairs_up
0.727,11.346,2.4132,stairs_up
-2.0486,10.4492,0.5122,stairs_up
-1.8074,11.2943,2.9899,stairs_up
-4.031,11.8967,2.1445,stairs_up
0.727,11.346,2.4132,stairs_up
-0.6465,5.922,-1.0072,stairs_up
-2.8992,6.4075,1.9698,stairs_up
-3.8748,7.1595,1.6236,stairs_up
0.727,11.346,2.4132,stairs_up
-0.3617,1.6244,11.4618,stairs_up
-1.4389,11.2728,2.9229,stairs_up
-1.6788,9.9657,2.5512,stairs_up
0.727,11.346,2.4132,stairs_up
0.3657,10.6095,-0.9067,stairs_up
-1.5927,11.7674,5.4968,stairs_up
-2.5851,11.1364,-0.9917,stairs_up
0.727,11.346,2.4132,stairs_up
3.1797,10.3989,3.8909,stairs_up
-1.092,4.0058,4.2437,stairs_up
-1.5041,5.1633,1.8214,stairs_up
0.727,11.346,2.4132,stairs_up
-1.2686,15.0482,-2.4669,stairs_up
-3.2335,15.3334,3.2029,stairs_up
-4.342,13.4711,5.102,stairs_up
0.727,11.346,2.4132,stairs_up
-0.8379,6.8911,1.5244,stairs_up
-1.1829,7.5041,-0.0418,stairs_up
-1.1165,7.3958,-0.4015,stairs_up
0.727,11.346,2.4132,stairs_up
-2.6445,2.2226,8.3367,stairs_up
-2.1041,9.4686,0.1879,stairs_up
-3.0092,9.0468,0.0364,stairs_up
0.727,11.346,2.4132,stairs_up
-2.13,10.4085,3.1682,stairs_up
-0.4459,11.3398,-0.8027,stairs_up
-2.3368,10.5591,-0.9662,stairs_up
0.727,11.346,2.4132,stairs_up
-1.1705,9.09,2.0149,stairs_up
-0.6589,10.866,3.5642,stairs_up
-2.4732,10.4323,3.2452,stairs_up
0.727,11.346,2.4132,stairs_up
-2.733,11.9734,3.2807,stairs_up
0.3126,12.2562,0.0802,stairs_up
-1.4084,12.3058,0.1584,stairs_up
0.727,11.346,2.4132,stairs_up
-2.8598,8.6043,-7.475,stairs_up
-2.7191,3.3884,6.7897,stairs_up
-3.4112,2.9116,6.4635,stairs_up
0.727,11.346,2.4132,stairs_up
-6.6433,15.678,5.0382,stairs_up
-7.29,14.5144,4.0396,stairs_up
0.727,11.346,2.4132,stairs_up
-5.1545,4.6346,8.7411,stairs_up
-0.9915,6.9896,-0.0538,stairs_up
-1.2481,6.599,-0.2149,stairs_up
0.727,11.346,2.4132,stairs_up
1.9067,8.5038,-0.4043,stairs_up
-3.6194,10.193,1.63,stairs_up
-1.9869,10.6985,0.7072,stairs_up
0.727,11.346,2.4132,stairs_up
0.2198,7.841,-0.8445,stairs_up
-3.9753,12.4979,-1.1329,stairs_up
-7.0938,13.9808,1.3022,stairs_up
0.727,11.346,2.4132,stairs_up
-0.7063,16.0699,-0.6986,stairs_up
0.9174,4.0602,1.1706,stairs_up
-0.3239,6.0732,-0.3146,stairs_up
0.727,11.346,2.4132,stairs_up
-4.5659,-0.0697,7.0781,stairs_up
-5.188,11.1239,-8.1378,stairs_up
-5.8202,12.9621,1.0661,stairs_up
-5.8639,11.4157,5.2001,stairs_up
0.727,11.346,2.4132,stairs_up
-1.4002,3.8522,0.0001,stairs_up
-0.9292,6.535,0.2214,stairs_up
-1.7243,6.8837,-0.1431,stairs_up
0.727,11.346,2.4132,stairs_up
-2.5272,8.0611,8.4109,stairs_up
-0.1109,12.2323,1.8461,stairs_up
-0.0349,12.8514,1.7329,stairs_up
0.727,11.346,2.4132,stairs_up
-1.0772,10.7148,1.8665,stairs_up
-5.3249,11.6173,-10.91,stairs_up
-7.9815,10.9706,-10.2767,stairs_up
0.727,11.346,2.4132,stairs_up
-1.3906,8.8101,2.1848,stairs_up
-2.2357,-3.9312,8.5819,stairs_up
-1.2098,-3.2284,6.6358,stairs_up
0.727,11.346,2.4132,stairs_up
1.7488,12.4711,0.1341,stairs_up
-1.4916,9.8179,1.37,stairs_up
-2.8992,9.9369,1.3118,stairs_up
0.727,11.346,2.4132,stairs_up
1.0788,12.8731,-2.2946,stairs_up
-1.0609,7.6405,1.681,stairs_up
-2.0712,7.5537,1.9674,stairs_up
0.727,11.346,2.4132,stairs_up
-1.5629,3.8067,4.2522,stairs_up
-10.762,15.7922,-0.1215,stairs_up
-7.0309,14.6179,0.3961,stairs_up
0.727,11.346,2.4132,stairs_up
-0.6728,2.2657,19.5686,stairs_up
-0.0463,3.5918,2.5401,stairs_up
-1.875,3.5744,-1.1146,stairs_up
0.727,11.346,2.4132,stairs_up
0.8586,9.2073,-0.4473,stairs_up
-4.1841,-0.0435,9.0813,stairs_up
-6.0619,11.0526,14.6693,stairs_up
0.727,11.346,2.4132,stairs_up
-0.9575,7.8458,3.9818,stairs_up
-0.4531,7.2241,1.5734,stairs_up
-0.626,9.968,1.5558,stairs_up
0.727,11.346,2.4132,stairs_up
-3.2044,13.3828,1.2827,stairs_up
-0.154,9.1719,2.6477,stairs_up
-1.0902,7.1469,3.1207,stairs_up
0.727,11.346,2.4132,stairs_up
0.739,7.5204,5.4295,stairs_up
-1.8625,14.6299,0.6043,stairs_up
-5.6006,13.3347,1.6755,stairs_up
0.727,11.346,2.4132,stairs_up
-0.601,1.9523,13.0482,stairs_up
-2.1095,4.1487,6.4755,stairs_up
-0.8311,4.2092,-4.1335,stairs_up
0.727,11.346,2.4132,stairs_up
-1.1585,9.9084,2.1728,stairs_up
-6.5572,8.143,3.5044,stairs_up
-8.6108,-0.7183,-2.0214,stairs_up
0.0211,8.4416,3.1874,stairs_up
0.727,11.346,2.4132,stairs_up
-2.1741,10.1212,2.7211,stairs_up
-0.4531,11.3924,2.631,stairs_up
0.727,11.346,2.4132,stairs_up
-2.4124,10.9636,0.2849,stairs_up
-1.7117,7.8008,1.6739,stairs_up
-2.3297,7.8384,1.9363,stairs_up
0.727,11.346,2.4132,stairs_up
-0.455,6.5417,6.1545,stairs_up
-2.9512,10.6937,1.5423,stairs_up
-3.069,9.7982,0.503,stairs_up
0.727,11.346,2.4132,stairs_up
-2.6684,2.4978,9.4709,stairs_up
-5.1574,8.0736,5.0142,stairs_up
-3.0762,9.791,5.5853,stairs_up
0.727,11.346,2.4132,stairs_up
-3.0967,11.8035,0.572,stairs_up
-1.4036,10.8965,-0.49,stairs_up
2.2006,10.6339,-2.4298,stairs_up
0.727,11.346,2.4132,stairs_up
-0.8211,8.8962,3.4865,stairs_up
-2.073,6.8413,3.3297,stairs_up
-2.8872,7.1972,3.3935,stairs_up
0.727,11.346,2.4132,stairs_up
-5.627,11.6957,4.8148,stairs_up
-3.8054,11.1771,5.6794,stairs_up
-2.5679,13.3493,2.2183,stairs_up
0.727,11.346,2.4132,stairs_up
-0.1224,11.4948,-7.3937,stairs_up
-2.9297,12.4357,6.0455,stairs_up
-3.6433,13.7032,5.7744,stairs_up
0.727,11.346,2.4132,stairs_up
-3.86,1.5359,9.0259,stairs_up
-3.5428,9.1186,0.5054,stairs_up
-2.3003,9.2269,0.6473,stairs_up
0.727,11.346,2.4132,stairs_up
1.3779,6.3335,-3.7063,stairs_up
-4.2415,8.53,0.0723,stairs_up
-2.8603,8.8488,0.0108,stairs_up
0.727,11.346,2.4132,stairs_up
-1.4241,8.0659,5.0251,stairs_up
-2.085,12.7515,-2.0135,stairs_up
-3.9616,11.308,-1.8157,stairs_up
0.727,11.346,2.4132,stairs_up
-0.3043,12.1026,-2.0912,stairs_up
-1.9031,14.2303,0.0108,stairs_up
-2.7963,13.9066,-0.1646,stairs_up
0.727,11.346,2.4132,stairs_up
0.6481,11.6623,0.7491,stairs_up
-2.1592,5.3505,0.9129,stairs_up
-2.6264,6.1635,2.7905,stairs_up
0.727,11.346,2.4132,stairs_up
-5.8393,11.7633,2.6884,stairs_up
0.9639,9.8366,2.4719,stairs_up
-4.9067,10.8749,4.4846,stairs_up
0.727,11.346,2.4132,stairs_up
-2.2185,1.9403,3.4482,stairs_up
-0.9747,6.0971,-0.1997,stairs_up
-2.4397,5.7997,0.1393,stairs_up
0.727,11.346,2.4132,stairs_up
6.0439,4.8978,-1.1963,stairs_up
0.3916,13.3713,1.3125,stairs_up
-2.0353,13.7535,0.9504,stairs_up
0.727,11.346,2.4132,stairs_up
-0.5101,9.1475,0.931,stairs_up
-2.3673,15.9819,3.9949,stairs_up
-3.282,15.5816,4.3339,stairs_up
0.727,11.346,2.4132,stairs_up
0.1145,11.0546,2.6203,stairs_up
-0.9658,2.9212,1.173,stairs_up
-0.8407,1.1751,5.4473,stairs_up
0.727,11.346,2.4132,stairs_up
-1.6567,8.6598,4.1528,stairs_up
-2.5522,8.7525,3.9845,stairs_up
0.2485,14.8998,-1.1436,stairs_up
0.727,11.346,2.4132,stairs_up
-2.0199,6.7953,-0.0716,stairs_up
-0.934,7.0997,-0.1495,stairs_up
-1.9707,6.5966,-1.0284,stairs_up
0.727,11.346,2.4132,stairs_up
2.4905,5.7784,8.7244,stairs_up
-3.0517,13.6345,2.6501,stairs_up
-3.8443,13.5597,2.3263,stairs_up
0.727,11.346,2.4132,stairs_up
-1.0532,9.4011,1.0075,stairs_up
-3.626,11.4211,-5.1744,stairs_up
-5.0336,11.7818,-2.7369,stairs_up
0.727,11.346,2.4132,stairs_up
0.6911,10.3032,-0.4497,stairs_up
-2.9871,-1.1388,7.6081,stairs_up
-2.2818,-0.9576,6.8727,stairs_up
0.727,11.346,2.4132,stairs_up
-1.9697,10.777,0.3256,stairs_up
-2.0545,5.0316,0.7375,stairs_up
-0.4124,5.2118,0.9321,stairs_up
-4.2367,7.2115,2.5273,stairs_up
0.727,11.346,2.4132,stairs_up
-0.9767,4.7207,2.9409,stairs_up
-3.5255,7.5471,1.9418,stairs_up
0.727,11.346,2.4132,stairs_up
-7.6728,16.3928,-0.9638,stairs_up
-0.0152,13.6321,0.3028,stairs_up
-1.862,3.096,8.576,stairs_up
0.727,11.346,2.4132,stairs_up
-0.7422,10.6502,2.125,stairs_up
-2.8154,11.107,-7.4053,stairs_up
0.727,11.346,2.4132,stairs_up
-1.0082,10.9928,-8.79,stairs_up
-1.0748,8.1377,1.1702,stairs_up
-3.2431,1.2349,7.5841,stairs_up
-2.7795,1.5645,7.5475,stairs_up
0.727,11.346,2.4132,stairs_up
0.8873,12.6817,2.4169,stairs_up
-1.2283,6.6905,1.8677,stairs_up
-2.612,13.8133,-0.691,stairs_up
0.727,11.346,2.4132,stairs_up
-0.7565,13.256,3.8191,stairs_up
-1.7763,6.8748,2.5712,stairs_up
-2.5426,7.178,2.7977,stairs_up
0.727,11.346,2.4132,stairs_up
-0.7972,4.6418,1.1631,stairs_up
-0.075,14.515,0.6665,stairs_up
-3.4519,11.3678,1.2304,stairs_up
0.727,11.346,2.4132,stairs_up
1.9928,10.1022,13.2253,stairs_up
-3.1235,13.1631,-0.963,stairs_up
-4.7799,13.0763,0.5269,stairs_up
0.727,11.346,2.4132,stairs_up
2.5456,9.9586,-1.1652,stairs_up
-0.9945,4.4622,1.4936,stairs_up
-0.3956,3.9125,2.6214,stairs_up
0.727,11.346,2.4132,stairs_up
0.1982,8.9417,2.8572,stairs_up
-6.6816,13.5531,-1.0731,stairs_up
-8.2136,11.6669,0.4719,stairs_up
0.727,11.346,2.4132,stairs_up
-0.3545,14.1628,0.5361,stairs_up
-1.159,18.4393,1.0254,stairs_up
-2.8417,18.9483,0.1225,stairs_up
0.727,11.346,2.4132,stairs_up
-2.1539,6.5513,0.907,stairs_up
-0.9651,8.9278,0.6761,stairs_up
-2.1574,8.8315,0.6059,stairs_up
0.727,11.346,2.4132,stairs_up
-3.458,1.3182,5.9415,stairs_up
-2.0587,11.5958,-1.5636,stairs_up
-3.8539,11.0329,-0.691,stairs_up
0.727,11.346,2.4132,stairs_up
-2.0999,9.9178,-0.5762,stairs_up
0.727,11.346,2.4132,stairs_up
-3.5877,5.8435,4.1217,stairs_up
-5.1652,4.1918,4.0826,stairs_up
0.727,11.346,2.4132,stairs_up
1.0213,7.6807,5.4941,stairs_up
-2.4607,14.0126,-0.3194,stairs_up
-3.5835,15.0002,-2.5742,stairs_up
0.727,11.346,2.4132,stairs_up
-3.1881,8.4373,3.3417,stairs_up
-0.7158,17.3477,1.3138,stairs_up
-3.9903,7.9126,3.3433,stairs_up
0.727,11.346,2.4132,stairs_up
-0.3043,9.638,2.3906,stairs_up
-3.4178,11.7968,-1.5971,stairs_up
-5.6772,11.1286,-1.0452,stairs_up
0.727,11.346,2.4132,stairs_up
-1.393,6.367,0.7012,stairs_up
-2.1755,1.3828,1.7254,stairs_up
-0.5775,11.8064,-2.4227,stairs_up
-0.4866,2.4504,-1.834,stairs_up
-0.9634,2.1076,-0.0306,stairs_up
0.727,11.346,2.4132,stairs_up
-0.2971,8.2023,3.1898,stairs_up
-1.0676,-6.102,8.7459,stairs_up
-5.892,9.4638,8.9098,stairs_up
-8.5821,9.3842,6.5664,stairs_up
0.727,11.346,2.4132,stairs_up
0.2748,9.9275,-0.019,stairs_up
0.0733,6.6786,2.1811,stairs_up
-0.8892,5.4863,0.972,stairs_up
0.727,11.346,2.4132,stairs_up
-0.6943,7.7549,2.9888,stairs_up
0.65,12.2754,-0.2835,stairs_up
-0.7959,12.4207,-0.6839,stairs_up
0.727,11.346,2.4132,stairs_up
-0.4766,10.454,2.8093,stairs_up
-3.0804,11.0239,-0.9989,stairs_up
-4.3899,10.4035,-0.5307,stairs_up
0.727,11.346,2.4132,stairs_up
-1.0484,13.4498,0.8879,stairs_up
-0.7187,4.0225,1.1068,stairs_up
-1.3008,2.902,2.2856,stairs_up
0.727,11.346,2.4132,stairs_up
1.0453,8.9225,-1.2752,stairs_up
-3.9562,10.3707,7.5076,stairs_up
-6.2563,10.4275,5.4083,stairs_up
0.727,11.346,2.4132,stairs_up
-0.8546,7.6902,3.8023,stairs_up
-2.9847,5.4534,0.2238,stairs_up
-3.6218,5.2637,0.0555,stairs_up
0.727,11.346,2.4132,stairs_up
-0.1918,6.4221,0.1174,stairs_up
-1.1661,13.9982,1.3819,stairs_up
-2.6455,14.3062,2.7259,stairs_up
0.727,11.346,2.4132,stairs_up
-2.4626,8.7814,3.642,stairs_up
-3.212,10.342,-12.0777,stairs_up
-4.7392,8.7166,-10.8318,stairs_up
0.727,11.346,2.4132,stairs_up
2.0383,11.2723,0.706,stairs_up
-3.7121,-1.323,8.771,stairs_up
-2.3584,-2.6349,7.7126,stairs_up
0.727,11.346,2.4132,stairs_up
-0.7493,11.3537,2.8548,stairs_up
-1.0968,7.7745,4.5955,stairs_up
-1.9014,7.9796,4.0994,stairs_up
0.727,11.346,2.4132,stairs_up
1.1577,4.984,-0.031,stairs_up
-1.4054,6.7647,1.8031,stairs_up
-2.3584,6.4123,1.776,stairs_up
0.727,11.346,2.4132,stairs_up
-1.795,3.1535,9.8011,stairs_up
-6.3298,17.9583,-0.1662,stairs_up
-7.7901,13.8899,-1.4185,stairs_up
0.727,11.346,2.4132,stairs_up
0.5189,10.9852,-0.4928,stairs_up
-0.7546,7.4969,3.301,stairs_up
-1.9205,7.0584,3.4509,stairs_up
0.727,11.346,2.4132,stairs_up
0.7964,8.6163,3.0414,stairs_up
-1.0489,-1.3565,7.6942,stairs_up
-3.5141,-0.0866,8.4998,stairs_up
0.727,11.346,2.4132,stairs_up
-2.9866,14.371,0.5672,stairs_up
0.5806,12.6869,0.6569,stairs_up
-1.1404,12.4159,0.6466,stairs_up
0.727,11.346,2.4132,stairs_up
-0.7111,7.7046,2.2637,stairs_up
-0.0272,6.9657,0.5923,stairs_up
-1.6405,6.8957,0.9959,stairs_up
0.727,11.346,2.4132,stairs_up
-2.7737,1.7919,7.5303,stairs_up
-2.3123,17.5874,-0.4438,stairs_up
-5.0647,16.6033,-0.2795,stairs_up
0.727,11.346,2.4132,stairs_up
1.2798,4.0316,-0.1602,stairs_up
-2.6377,8.0281,-1.6139,stairs_up
-3.7319,6.7928,3.774,stairs_up
0.3609,10.4324,5.6974,stairs_up
0.727,11.346,2.4132,stairs_up
-1.9223,3.5081,3.5714,stairs_up
-2.2387,3.2227,2.8168,stairs_up
6.2018,6.3766,4.769,stairs_up
0.727,11.346,2.4132,stairs_up
3.8731,6.3364,-1.8412,stairs_up
-0.5949,17.1322,-2.086,stairs_up
0.727,11.346,2.4132,stairs_up
-0.2014,8.0683,-1.3973,stairs_up
-1.5825,6.3101,0.9225,stairs_up
-3.1408,7.9126,0.2374,stairs_up
0.727,11.346,2.4132,stairs_up
1.1458,11.5929,-1.7873,stairs_up
-2.6377,10.2869,-1.2693,stairs_up
-5.0383,10.8366,0.6944,stairs_up
-2.5416,0.4017,5.8099,stairs_up
0.727,11.346,2.4132,stairs_up
